Adulterant,Adulteration,frequency_shift,sensitivity,S11,q_factor
Soy Refined Oil,5,1.2804279484416,0.11194493278909526,-9.463300405154484,20.8428405829005
Palm Oil,15,1.3367930453919,0.20245006327386472,-10.033127273539725,38.1323284785909
Palm Oil,40,1.513512583706,0.29951607962425153,-7.840084238406429,61.9114733752572
Palm Oil,5,1.28887071222335,0.12708232865283436,-8.628953596170026,36.2125277163168
Olive Oil,40,1.6981155077944,0.23055905093540846,-7.440969574421762,56.0511078599286
Olive Oil,25,1.60750187851038,0.21126288043344507,-8.829467171331055,36.282734434369
Soy Refined Oil,10,1.26034930517552,0.14484207113567382,-10.146115976781246,24.8713113914777
Olive Oil,35,1.72691116591301,0.2123399975817303,-7.909629395748839,65.5490797508738
Olive Oil,15,1.23684906175847,0.2639374831345308,-9.670922389420932,53.6691452358983
Palm Oil,25,1.46423115826702,0.2242154907271644,-8.032024382104977,53.9043973065537
Palm Oil,5,1.33418526282175,0.13544300834031595,-9.188948296773901,35.8837709025998
Palm Oil,15,1.25603154976709,0.19436612206034443,-8.938646339298382,30.4388970365164
Soy Refined Oil,35,1.56574729895035,0.23957733993481117,-7.931305390630303,56.250185261312
Soy Refined Oil,25,1.50124717048901,0.15655916436123446,-9.288343566283881,43.3466458831849
Olive Oil,5,1.29990777827103,0.1383404287863484,-9.470484453277269,37.4797290188871
Palm Oil,30,1.44649565965252,0.1464873965680103,-8.671491539262624,26.7526236965081
Soy Refined Oil,30,1.72410823218707,0.29246435420437006,-7.865662976069241,41.1773978199936
Olive Oil,35,1.52954190285613,0.2514364746485132,-9.145520744585959,67.7062281864306
Olive Oil,45,1.57292549281009,0.20857145413611017,-8.195696000933424,48.4414231537185
Soy Refined Oil,35,1.62833474400234,0.3191754396594114,-8.077114352345578,65.8976115360011
Palm Oil,40,1.50418797567472,0.2709005956472903,-10.044027943685537,45.0626316985431
Soy Refined Oil,5,1.53114937746906,0.12181082528760555,-9.083036894402046,22.3132913736024
Olive Oil,45,1.69568406516885,0.3154900001140366,-7.174992606379343,69.389247618941
Palm Oil,50,1.67128903570424,0.3287892619863789,-7.632762254580645,54.9335357753743
Palm Oil,5,1.30752835728835,0.1611666993571082,-8.850762855498505,27.8426798344938
Palm Oil,45,1.64479298972417,0.32959106968816143,-7.939139774367837,63.6729144831312
Palm Oil,30,1.52860037363368,0.2252607679265713,-8.90834691210062,52.7237844620969
Soy Refined Oil,15,1.58185260782543,0.2544170564064424,-8.966731208838974,46.6974479094353
Olive Oil,30,1.462036310661,0.22026485891657413,-8.694160622747894,30.1618637142293
Palm Oil,50,1.75511018423434,0.36353570351029035,-6.581607796337036,66.3746273012535
Olive Oil,20,1.4141824421872,0.2277505026666538,-8.703417556630672,47.1902152053671
Palm Oil,5,1.49820202525102,0.13702653127950362,-9.29068380401392,33.7732075117409
Palm Oil,50,1.66865681353508,0.3403037568574799,-6.640430100819865,69.3069571479927
Olive Oil,25,1.47895918952719,0.20678587505805882,-8.366459218695063,44.907293797505
Soy Refined Oil,15,1.51470366641074,0.2375624133949296,-8.234816256595964,34.4407545898057
Soy Refined Oil,25,1.67918109834602,0.22023837445311795,-7.235713496339696,62.8029077961144
Olive Oil,30,1.61561318007752,0.3127449456631416,-7.652392602216399,43.5554918166012
Palm Oil,50,1.7095556422343,0.3339342641844603,-7.96956775495385,69.5818237394517
Olive Oil,25,1.66205013833189,0.32637041549013285,-8.537274661913301,59.0478489350786
Olive Oil,40,1.43983432011211,0.2337379047480234,-8.302805868373984,55.9609167117214
Palm Oil,10,1.5261551765813,0.24915397312709084,-8.524313733983208,48.648965889431
Palm Oil,25,1.46646182137189,0.1906703801143628,-8.560160708239035,59.1888670478501
Soy Refined Oil,15,1.63896764261835,0.19600481788064555,-8.694921956125569,54.7493750799101
Olive Oil,30,1.59864678438739,0.23359507175005642,-7.647223122925096,59.1100506800204
Soy Refined Oil,15,1.37703543624957,0.14663868502038033,-9.510297894544593,38.5228233545417
Palm Oil,30,1.53850009499848,0.2638137743459658,-9.475580439664574,39.1932475193666
Soy Refined Oil,5,1.29229087773053,0.11389296238206917,-9.877475238089689,22.2958640972922
Olive Oil,15,1.31358954421622,0.1429512594785303,-9.048073895153172,36.2943631820686
Soy Refined Oil,15,1.32356880230038,0.13702026010887997,-10.186430250676942,27.5773371483924
Olive Oil,25,1.5582780506246,0.19926199184201554,-8.832090305061879,60.4246898492481
Soy Refined Oil,45,1.67450419828651,0.28116436761170704,-7.493651883028637,66.786580873772
Olive Oil,5,1.30124631009019,0.21783285984805034,-8.708194956404729,25.5330292927866
Palm Oil,35,1.33110603163987,0.2133463567165564,-9.286379438932922,36.0525291190162
Palm Oil,40,1.62831090676373,0.3267586746167113,-7.4356444865304905,62.4476036520848
Soy Refined Oil,40,1.63913387117824,0.22213019858819266,-9.252061489898933,62.3606805262902
Olive Oil,25,1.48927569825428,0.2635310159895784,-8.903428683665641,42.6340298571194
Palm Oil,25,1.40081029233553,0.19177088846474977,-9.804895830290029,37.9552769627217
Soy Refined Oil,30,1.4869868161071,0.23653351081814142,-9.17670389708094,31.7919803460656
Olive Oil,40,1.54281087456236,0.2566507979021083,-7.909757632172764,47.4374910417964
Soy Refined Oil,5,1.23539526283619,0.0971599577119798,-9.861817566109302,23.314318107883
Olive Oil,20,1.41167349713061,0.1768498875231819,-8.528656814891267,38.0754364180725
Palm Oil,40,1.64090353657599,0.22161977057305057,-8.1063365131364,60.8813081019656
Soy Refined Oil,35,1.64210998551197,0.24810293490874488,-7.310495718315287,61.4731006457069
Palm Oil,35,1.5566271723458,0.2543695211370591,-8.080097876227097,68.1371375448049
Olive Oil,45,1.51467704151782,0.22940585490678536,-8.770445820614302,60.7630530897452
Palm Oil,25,1.49820039805309,0.2499708283100502,-8.874695629996886,55.3482587344995
Soy Refined Oil,15,1.30199048406421,0.25126491969426656,-8.920810513948497,36.9365440041503
Olive Oil,5,1.2545120161253,0.13959500730189872,-8.782614521061394,33.7650255280976
Palm Oil,40,1.66748434568611,0.31861466577779846,-6.79082989667128,52.8763292800068
Soy Refined Oil,5,1.22601848007769,0.0971599577119798,-10.140259271575497,22.2191387709709
Olive Oil,40,1.64769195031332,0.16978457020904078,-8.327555658868839,62.09491959738
Olive Oil,35,1.43673665739977,0.2330790292204542,-8.076771986338583,61.6979226314753
Palm Oil,45,1.71513529656945,0.3174674772579175,-7.54924376284492,66.337400227465
Soy Refined Oil,30,1.57545791551981,0.19395340218512455,-8.826746021525647,52.2659714890562
Palm Oil,50,1.68461900048435,0.3552075457938045,-7.359639849700694,64.1994255812336
Soy Refined Oil,5,1.28028435691366,0.12507382899655542,-10.26143514645194,28.9576316215271
Soy Refined Oil,20,1.49281240666501,0.280114294664538,-8.892315963899424,37.6010763219987
Olive Oil,25,1.49296525045057,0.21074061225121582,-9.958145192100819,37.1657435127176
Soy Refined Oil,35,1.42544330371042,0.24586666304521604,-8.215216437014757,61.2867347052074
Soy Refined Oil,30,1.57706161885859,0.2210092379799545,-9.440054804028863,44.6829890519874
Olive Oil,10,1.31552760779926,0.1278947217696043,-8.914786460453783,33.709654443855
Palm Oil,50,1.49224208885135,0.24288413617207164,-8.336576687725058,59.9867255376146
Palm Oil,45,1.74645289266586,0.33145829021632633,-7.03771787142956,64.6443331912929
Palm Oil,10,1.57798918221217,0.30460138991533675,-8.079764064756144,35.8327578839389
Soy Refined Oil,35,1.62131481818448,0.2524184998280417,-6.849255784518345,63.4158846779561
Olive Oil,25,1.49576060690387,0.16858147502789358,-8.256495544907482,51.4409391474254
Soy Refined Oil,5,1.21271505353437,0.10506563623992743,-10.133454314839463,20.8428405829005
Soy Refined Oil,30,1.44050959445774,0.18647723756708418,-8.591734085757848,41.4409842432457
Soy Refined Oil,10,1.23739232987894,0.1518240091405827,-9.504268877288165,37.0926225025519
Palm Oil,40,1.42066902060814,0.3465387377154838,-8.722274952050276,63.3400810908955
Soy Refined Oil,30,1.34981010079733,0.2361470784870994,-7.885348074197907,42.2832606439381
Olive Oil,30,1.50197515226486,0.25096508790274996,-7.766389416921309,39.3381662668484
Soy Refined Oil,50,1.68140452215371,0.3308851431788857,-7.851856394058998,62.2824524976183
Olive Oil,40,1.45406796625139,0.21630330171195716,-7.594698678311774,57.343340189384
Soy Refined Oil,50,1.73429298719974,0.353498489929515,-7.769898844830222,65.5341471738366
Palm Oil,45,1.72173629115106,0.3027240209930182,-8.150941366153912,71.0531565687508
Palm Oil,10,1.28026631241911,0.10200639089256965,-9.490092183027503,33.747299363789
Olive Oil,40,1.58765608905598,0.1944996012950586,-8.680220362290953,52.4777510029543
Soy Refined Oil,30,1.51685399209127,0.24280222024025042,-8.506858061356457,45.1956437839254
Olive Oil,5,1.52261987734127,0.23474274781585608,-8.591641398107793,46.2563937447354
Olive Oil,25,1.45526138421357,0.21977980837767014,-10.237470994005845,60.9736193365617
Olive Oil,25,1.27665656329317,0.2073608737885408,-9.288571451131968,33.8182459532842
Palm Oil,50,1.60838659294519,0.22440228900084772,-8.863016749027175,38.7692681026069
Palm Oil,40,1.68344234539654,0.31868872536973214,-7.137983450308765,63.5284991934701
Palm Oil,5,1.46445421553453,0.21172627236153532,-8.837021160095267,34.1421492991692
Olive Oil,35,1.64005823138599,0.2641498417614492,-7.3461299439185215,66.2332919323101
Palm Oil,10,1.26107631187111,0.12726465876957185,-10.242365569232957,40.1111051017794
Soy Refined Oil,25,1.36173814744171,0.3444888544164917,-9.807626578664793,54.6399303121032
Palm Oil,10,1.43623615258449,0.23078540175218587,-8.683738779940228,61.78915169238
Palm Oil,50,1.74954336327779,0.3588788535622186,-6.526695951088374,69.2539188190884
Olive Oil,25,1.62386305962157,0.1923085112664593,-9.080588378089983,53.7762415325847
Olive Oil,40,1.52751315156432,0.2099725109913908,-8.106517776408815,66.2395072390102
Palm Oil,50,1.743498933021,0.35880387758035726,-6.0643831108390875,65.6451205024399
Palm Oil,5,1.24955336022297,0.14252524609854003,-9.907447245997803,31.2271499999492
Palm Oil,45,1.69863025436688,0.3184992959938403,-6.877469114527084,69.8187995045268
Soy Refined Oil,5,1.27783623878399,0.13058936273064664,-9.846580240906682,28.0543017037651
Palm Oil,5,1.44742674338898,0.26365181421254213,-8.690001181326577,62.959117896611
Palm Oil,50,1.76520982161383,0.35937461824292594,-7.2789807043045,67.0211256294963
Olive Oil,45,1.70397497409867,0.3121355982952767,-6.931896433497982,62.005176657498
Soy Refined Oil,15,1.73075388255531,0.2238363313556186,-8.900502797775898,64.4893789309186
Soy Refined Oil,15,1.37492785031601,0.3245679599309584,-9.821970675147707,61.5362904177036
Soy Refined Oil,5,1.22894257364492,0.0971599577119798,-9.452262628049835,20.8428405829005
Olive Oil,25,1.54997091708249,0.24585812584127434,-8.43430142688307,59.4805322973286
Soy Refined Oil,5,1.28493038915216,0.10247690941695811,-10.08138185289701,28.355244879138
Soy Refined Oil,45,1.52396466355591,0.19200252385454225,-7.089315572885446,58.706135155559
Olive Oil,20,1.51252056385584,0.16787544858954376,-8.065031678569387,26.8099277417536
Palm Oil,30,1.53944517720319,0.21055431632444907,-8.92052024116432,41.9463993942736
Olive Oil,35,1.53835621190881,0.16352846627130752,-8.206754743516742,58.4086258963167
Soy Refined Oil,25,1.4001502376833,0.20228496296548767,-8.453133964739273,34.1163186324601
Soy Refined Oil,10,1.29311457466829,0.13057744246470424,-9.179783381402194,36.6235943263737
Olive Oil,45,1.47591699257112,0.23703091134789134,-8.330925984187118,51.6143236557124
Palm Oil,30,1.5148083218914,0.21069956231598774,-9.040042922748501,40.8144552929974
Olive Oil,25,1.59372697736289,0.1845141761485688,-8.827888846529921,47.6395351168268
Soy Refined Oil,10,1.56828718355357,0.14429132254310337,-8.484557022604026,37.0996195991084
Soy Refined Oil,20,1.5222073635556,0.207964172343197,-7.902836418058408,33.9262336381603
Olive Oil,40,1.65248593340759,0.21893203094199018,-8.305489146121712,55.6551715148662
Palm Oil,10,1.47817941365584,0.2011024520128143,-9.389581208020926,39.2682377765281
Olive Oil,35,1.53974785415565,0.17227091042248202,-7.703423362188753,38.1215556149221
Palm Oil,15,1.4831919046356,0.23690751662316917,-8.529591848032783,44.4865206820303
Palm Oil,40,1.60684506257404,0.3245209223018859,-6.86764789199697,56.7800732197852
Soy Refined Oil,10,1.30122392078115,0.14513356790578646,-9.488925494253364,24.1326979162508
Palm Oil,30,1.63666444215613,0.3452114327931544,-8.307950449070239,61.7363623222646
Palm Oil,10,1.46566068822327,0.1541294423267385,-9.749333413203077,63.2788992473448
Olive Oil,25,1.44909387765815,0.24551613592758498,-8.293299488206737,33.595922039273
Olive Oil,5,1.21280524690063,0.1149745574235555,-9.902277301855207,23.6862172112158
Palm Oil,40,1.66680390951163,0.3406764089782257,-8.14292401780634,67.4847396976879
Olive Oil,30,1.59861681773793,0.19667116636664497,-8.993893816704002,26.9971307082184
Olive Oil,10,1.31262769100536,0.13500315300913648,-9.52453392774958,31.7483391128621
Palm Oil,50,1.71389722156305,0.3482414446850638,-7.210956521552239,63.368653686359
Palm Oil,50,1.75922642060504,0.3341770371401801,-6.683790161192096,66.8734646034368
Soy Refined Oil,25,1.51141352843629,0.2610827180781366,-8.596220762312402,57.5253646153221
Olive Oil,35,1.61858144273424,0.3424523212009876,-7.573909733735722,51.8152840221263
Soy Refined Oil,35,1.51007702279126,0.24939202281422285,-7.243956902401358,62.7382571596894
Soy Refined Oil,30,1.57644088257105,0.2384736522975261,-9.030043532252673,49.3160407620823
Olive Oil,35,1.6906903177013,0.31704089434133725,-7.612897613677391,62.6651551656676
Olive Oil,15,1.46419587539653,0.24053324454082203,-9.645573681724397,36.3813521226512
Palm Oil,5,1.21232028981169,0.10978126180002651,-9.201030009278087,25.8593826806528
Soy Refined Oil,30,1.62766466207546,0.32482832694899416,-8.536078375891364,62.2486075485791
Olive Oil,40,1.71714592396921,0.2476302257184112,-6.950199532240764,60.5616953450099
Olive Oil,25,1.60675584099537,0.2234392881927943,-8.82119255734244,44.3825143302321
Olive Oil,15,1.36287177492662,0.12805717029754454,-9.46271196630898,42.3194060487603
Soy Refined Oil,30,1.62780192681685,0.26930848247877803,-8.851369066905857,44.5265642251606
Olive Oil,40,1.44343998121571,0.21198105369487225,-8.77548700273665,62.3103811024432
Soy Refined Oil,30,1.46963528319128,0.3072045078820282,-6.771907815879436,52.5644799713556
Palm Oil,50,1.75811446966375,0.3685080216368664,-6.964308359671312,71.8129152637508
Soy Refined Oil,20,1.34292338169064,0.1653216613324701,-8.040707693937016,35.8882035783329
Olive Oil,25,1.68166430628944,0.3045086112997525,-7.362445790019029,60.7530553420578
Palm Oil,45,1.71663735429489,0.35389579906876073,-7.209392131141467,68.8740617479341
Palm Oil,35,1.47698168477033,0.25520992231795503,-8.399412721299782,63.5339269519609
Palm Oil,40,1.69231333335883,0.3372256015769754,-7.247604888413849,31.6225422092967
Olive Oil,35,1.56564549868679,0.24465317305502673,-8.015483386776033,62.2450035885544
Palm Oil,50,1.76520982161383,0.3582143248173741,-7.367125578894705,71.3561066191568
Olive Oil,25,1.51561571839881,0.2573503913075411,-8.89054170796191,40.8590224640857
Olive Oil,10,1.28394381839995,0.12079017035635037,-8.814783266495288,35.8175803331586
Olive Oil,40,1.57156006606046,0.27678801524280466,-8.73483190034081,60.0932473098112
Soy Refined Oil,50,1.65377283946965,0.28947176429972793,-7.892558959472842,45.3751341049001
Olive Oil,35,1.50517107552757,0.18592099364973655,-8.88790510922851,33.2753005199024
Soy Refined Oil,20,1.59276440728579,0.18919875972329367,-8.09718148532329,38.9153880534683
Soy Refined Oil,15,1.3919947527009,0.15869015717412566,-8.601446993466807,38.5707076666065
Palm Oil,50,1.76520982161383,0.3707144524855512,-7.0537966033693476,69.3355715265111
Palm Oil,40,1.69761177340202,0.21367518201105676,-8.602871875635207,47.0368562857147
Olive Oil,30,1.54879389856072,0.21822693999789014,-9.058420549517221,43.2345514092346
Soy Refined Oil,20,1.55587877337554,0.1980489231711814,-8.971225739137738,50.1065291041975
Palm Oil,50,1.60492805510872,0.35999360142462683,-7.3389041359062,45.5998120494314
Palm Oil,50,1.72479127267537,0.3551942335463993,-6.811833399210842,65.5338004466417
Palm Oil,30,1.63820562627636,0.26161581652151444,-9.46940698890285,58.0348275786555
Palm Oil,45,1.54690413517715,0.32473173842904296,-8.66284890295566,52.9101111414089
Soy Refined Oil,15,1.59876124683012,0.18559446981522,-9.062014853855812,41.7614936993778
Soy Refined Oil,15,1.2829711008071,0.13686617236611628,-10.273863886133125,32.0523330931525
Olive Oil,15,1.36085706015678,0.3093777802908389,-8.621313962241022,59.4972458209231
Olive Oil,20,1.40314652321261,0.16360487071982022,-8.874403164306804,41.3451657954368
Soy Refined Oil,15,1.64243312817592,0.2590068061831192,-8.593300928427018,27.7009944531506
Olive Oil,35,1.54520930070589,0.2765198888176109,-7.960861804349975,45.332126779947
Olive Oil,10,1.25066131271605,0.13253363970476129,-9.442329550066788,22.8556127139369
Soy Refined Oil,5,1.28933387084593,0.12806151551681896,-9.520020443479895,25.6921860213389
Olive Oil,40,1.43737579016262,0.14935545231278805,-8.932833674395335,45.0997711243233
Olive Oil,45,1.65732525022172,0.3242004050872999,-7.655811467142305,68.8755802521629
Palm Oil,50,1.50181470723461,0.15608921999024625,-8.007634988595035,38.463366903329
Olive Oil,15,1.68248605835963,0.32229718362085225,-8.718971236247471,55.2283198562411
Soy Refined Oil,5,1.22660317133533,0.10572612198012087,-9.917516721917957,20.8428405829005
Olive Oil,45,1.70605620329268,0.3084995265141394,-7.85919546322391,64.6866809369075
Soy Refined Oil,5,1.29368725413531,0.11265041582678034,-9.740366953600155,39.9411983744202
Soy Refined Oil,30,1.58925897030208,0.22497179594774158,-7.804349241914488,64.0034466457929
Soy Refined Oil,10,1.29899103004917,0.13078282970178298,-9.5056068317058,28.946641641931
Olive Oil,25,1.62070505220378,0.23709784070725914,-7.812992210623411,64.950804554412
Olive Oil,35,1.55728252805515,0.2667319524763555,-9.299436745378648,54.1021945260125
Palm Oil,40,1.74706942905648,0.30551781011187834,-7.303172181581756,58.614691994221
Soy Refined Oil,20,1.39159407892693,0.19233416000656103,-6.691286334288777,39.0282175167048
Olive Oil,35,1.48765015989415,0.20178142776467323,-7.9011433345067115,48.9861345628743
Palm Oil,10,1.51972437673546,0.24029626839572937,-7.802839516647689,46.3791946662851
Soy Refined Oil,5,1.31061616569453,0.12057747024399149,-9.822809535700628,29.6917984134716
Soy Refined Oil,5,1.24302588878822,0.0971599577119798,-9.416407668999636,23.3434060426593
Palm Oil,5,1.6876895411143,0.30010117983699985,-9.859517115097916,63.7475212742685
Olive Oil,25,1.37534498324289,0.2229684258032201,-8.149824620748994,31.2099661595446
Olive Oil,10,1.26889084490954,0.17948631475488805,-9.870981662672524,29.8806203148986
Palm Oil,5,1.32327202635674,0.13643082203913995,-9.752842483946253,45.3645371237689
Olive Oil,45,1.74314866798884,0.34086998897241094,-7.17779086423368,66.1936691200515
Olive Oil,15,1.3522258877395,0.1356018632586706,-9.05668619246553,31.300821254557
Soy Refined Oil,10,1.64706991355791,0.24818297375325085,-8.481258045984491,58.5658057760567
Soy Refined Oil,45,1.57272377366083,0.3065452822385983,-8.056067563685968,67.837960447313
Palm Oil,5,1.28292612820955,0.1391739243728756,-9.638553789065906,24.5850016432353
Soy Refined Oil,15,1.50860738742799,0.19704956382283342,-8.58256116505202,42.9449172098604
Olive Oil,35,1.60033431307915,0.18081587015562658,-7.9645112851964965,68.1627871067266
Soy Refined Oil,10,1.26778424050672,0.15646357901376184,-10.4267732914236,29.9192455179032
Olive Oil,10,1.25147672043061,0.12870333899786518,-8.94071597954536,25.6478036754701
Palm Oil,35,1.71297789878453,0.33970129896334345,-6.789312184098373,59.1866631579762
Olive Oil,30,1.31429642606888,0.23149983481349623,-9.738013721933173,41.3823425591527
Olive Oil,15,1.31547942429582,0.12091910593463494,-9.308776463366048,35.5396882532799
Soy Refined Oil,15,1.6974264937751,0.2366755402882126,-7.416906586519752,60.0386974896018
Olive Oil,20,1.26134475034466,0.11932829028719695,-9.286671082741512,46.1633876891271
Olive Oil,45,1.43729354826629,0.2306294393656611,-7.833525463438562,28.1915702203224
Palm Oil,30,1.27329483520099,0.2746391337505768,-9.432752680136149,30.2538705486669
Olive Oil,25,1.5184394249306,0.28328543867177625,-8.935976889296894,42.9271813778362
Olive Oil,15,1.33023277859767,0.19581019525449186,-9.268986224433915,44.5877025111205
Soy Refined Oil,35,1.60512802212242,0.30742284175112183,-7.194007873075034,64.317895673634
Palm Oil,10,1.24003349606614,0.11833829079260083,-9.832807484791774,27.8169227852857
Olive Oil,30,1.49730055698519,0.22538147936563363,-8.267413107238866,42.450526759743
Palm Oil,45,1.56719024966402,0.3424835359693746,-8.828088565645823,39.3203160265537
Olive Oil,25,1.53098001002962,0.24782053643861127,-8.888322372848208,56.6728168416081
Palm Oil,10,1.34069445844191,0.17291333769765044,-9.67774587257623,33.5957487192624
Soy Refined Oil,30,1.54158918681208,0.349413603506211,-7.233059855550592,46.8504289851885
Olive Oil,15,1.31698395583767,0.2720337056221065,-8.874162046783583,47.1872868802472
Soy Refined Oil,5,1.26626976526726,0.12388021541219604,-9.75112055801847,21.7124349245342
Palm Oil,10,1.47765674510781,0.20424146732165077,-9.25346232891208,37.618245253155
Olive Oil,15,1.2792995034446,0.1522913327420523,-8.624121278259368,30.9652504183592
Palm Oil,45,1.69581010120936,0.31286741775682525,-7.408463324529518,63.7688562029338
Palm Oil,30,1.38520582922889,0.1608199813592211,-9.834664218545056,46.9825848578982
Palm Oil,20,1.57888350987995,0.22165607680755106,-7.55426376380895,51.9796787660929
Olive Oil,35,1.35353927693325,0.2802378067172949,-8.56743286711789,44.7746089219257
Palm Oil,10,1.43482151592011,0.201893834196627,-8.142759902790628,41.3584466159658
Olive Oil,20,1.53612175123175,0.25945430473179487,-8.414323909083134,65.1677266580988
Palm Oil,40,1.65995782183333,0.3399584193616963,-7.188166155773505,62.5594802039995
Palm Oil,40,1.65541981866065,0.3177214080744825,-7.345621335475946,60.1507809227636
Palm Oil,15,1.31743506360565,0.12826959737934568,-9.284521248900186,28.2033196397499
Soy Refined Oil,5,1.28925907711304,0.12563145202542086,-9.767506701242635,20.8428405829005
Palm Oil,35,1.34426630486129,0.21276843247522026,-8.099195684900524,41.2068850111912
Palm Oil,10,1.26049708037903,0.16047916896119624,-9.653321603742107,26.4352195189334
Soy Refined Oil,25,1.57934633005359,0.26315429722155914,-7.949909509472289,39.7349990481055
Soy Refined Oil,35,1.53108237915161,0.27278072542993054,-9.215388764222718,51.5978195403579
Palm Oil,50,1.69032243257389,0.376435715833986,-6.663083402977292,64.180401375782
Olive Oil,35,1.49440771680239,0.2186107069258723,-8.36824648844667,72.5398386252558
Soy Refined Oil,50,1.66972417091403,0.30839134407248764,-6.8616580462087855,68.9780044143338
Palm Oil,45,1.70776321869457,0.19986492268151276,-8.294448829699967,59.7881368664017
Olive Oil,45,1.73590051659956,0.20650127293574974,-8.501128103014233,55.0474132794111
Soy Refined Oil,15,1.57499141959691,0.29261988041357434,-9.307853916778146,58.2560613928012
Olive Oil,40,1.6612926935387,0.31514890101625875,-7.2558015938498945,60.0707151987064
Soy Refined Oil,30,1.71380020024959,0.3365659264448444,-6.935148133743493,44.1696671964737
Palm Oil,30,1.54727576945556,0.1430246430339971,-9.15996880557513,30.206584004273
Olive Oil,20,1.42631375088295,0.17192064495033935,-8.639543104421318,37.3685931530659
Soy Refined Oil,20,1.48369774421795,0.1607921664253073,-8.326524722361935,36.3809491070352
Soy Refined Oil,15,1.34621420789461,0.15643548711685681,-9.637861601454208,30.8833485936712
Palm Oil,40,1.66366127674003,0.23624233555127538,-8.280239669958684,52.7318524276881
Olive Oil,50,1.70542215304338,0.31412963780608333,-7.582016438587796,67.1993273191859
Olive Oil,40,1.62142702497554,0.2564641350755146,-7.870994830545055,57.6039465377789
Olive Oil,5,1.45013548884565,0.19028553657121608,-10.490928251946537,31.4914583339718
Olive Oil,5,1.20731853791473,0.0971599577119798,-9.555546593062374,20.8428405829005
Soy Refined Oil,15,1.49162292241742,0.2345426099366622,-8.794231419481628,40.8960008437583
Olive Oil,45,1.48386049359905,0.20797604446268456,-8.714852330415912,58.3411702339997
Olive Oil,25,1.50850164294065,0.21097708095043904,-10.022104700265023,44.1807607525851
Olive Oil,40,1.6768147385522,0.3408577013261305,-8.244740830287354,61.4723156406576
Palm Oil,30,1.42154514582804,0.22671959124731397,-8.747996149529586,59.4172134349047
Palm Oil,25,1.49848913699925,0.20483038769924752,-9.737235079975306,55.538760095468
Palm Oil,5,1.53681249500188,0.26062322378646535,-9.29380829073347,65.5337881943686
Palm Oil,30,1.55091827707213,0.2746312603301128,-9.643175965408192,48.574057033716
Palm Oil,40,1.67039041236405,0.35622741286786286,-8.078457097595058,62.2424452121347
Olive Oil,5,1.30607181316408,0.13618180343301334,-8.637507078580562,37.9742608618921
Palm Oil,20,1.62624795795798,0.25393921979392287,-8.140696840932094,67.8488399670158
Olive Oil,15,1.30243332214098,0.12177281664160668,-10.040828110302815,35.9266605863811
Palm Oil,40,1.50721819953907,0.2354827805751443,-8.721062113673865,69.0578638759313
Soy Refined Oil,5,1.31882832561553,0.20250194349954825,-9.980313689362246,32.3734242538421
Soy Refined Oil,50,1.58799032893746,0.25518052384049056,-7.853824744306321,65.245057135677
Soy Refined Oil,5,1.28042027964631,0.10378964344131239,-9.841045489517013,20.8428405829005
Olive Oil,35,1.51127661099728,0.2868285367190078,-7.845773540587669,48.1376992254299
Olive Oil,30,1.47196898173176,0.19180550245411782,-8.648694862948213,36.3502346579547
Olive Oil,35,1.59522767095007,0.3351651650377427,-8.086704755257175,72.1720957608884
Olive Oil,35,1.56707956542237,0.3468896219810195,-7.460834490034578,63.3825486987666
Olive Oil,30,1.47105483258976,0.2204680123404873,-8.620389949959721,44.0093978783229
Palm Oil,40,1.75298619330013,0.3390166459627296,-7.091201423080092,67.5229918959013
Soy Refined Oil,50,1.6794485737368,0.33956422488879434,-8.126413486894604,58.8875495893219
Palm Oil,10,1.30702837971643,0.12718727011954534,-8.358535152749214,22.4961914241914
Olive Oil,35,1.48485861412463,0.24762604450817052,-9.180454391287276,48.6913932949522
Olive Oil,30,1.66180824314924,0.24867416487622263,-8.511799666267503,36.2920287910839
Palm Oil,40,1.31688568924905,0.20242398210030693,-8.265133149897075,38.0092831694513
Palm Oil,5,1.31843385755356,0.12080182379697497,-9.405171972665638,34.0409705533412
Olive Oil,20,1.54977765243066,0.11376532240426192,-8.762936875135482,42.985426844225
Olive Oil,10,1.30404994930308,0.12746267418159093,-9.474660593302985,31.026386722524
Olive Oil,15,1.25839044730018,0.14174079168681386,-9.950098834345196,33.5900533864414
Olive Oil,20,1.41222454875484,0.17405903552246904,-9.487423518154602,42.2192525914326
Olive Oil,25,1.46302208681647,0.24503338000424352,-8.697224900365068,64.5148465859253
Olive Oil,5,1.22780608453205,0.10383722211862292,-9.666483789959875,20.8428405829005
Palm Oil,5,1.49560860725663,0.2298977012688669,-9.020331085414556,36.0872299283402
Palm Oil,40,1.65375557846825,0.32419191041373935,-7.599456247710045,53.965639282324
Olive Oil,40,1.68624515770925,0.30868780642983296,-7.438517359890408,55.4775373370603
Olive Oil,35,1.50520805562058,0.25148869326889833,-7.674638707517407,55.9507590503689
Soy Refined Oil,50,1.55102861247922,0.23866924635940073,-7.7587688428955115,47.9034806662241
Palm Oil,40,1.70992791341471,0.3449554822864846,-6.629368504460219,63.6793684354973
Palm Oil,20,1.49296486580343,0.2357022291892303,-7.3823811114353495,66.5812783594937
Olive Oil,50,1.73732657571261,0.376435715833986,-7.841958031424971,68.0510844340656
Palm Oil,25,1.58565490086472,0.14178569047612133,-8.954680765289535,41.2340143376102
