Adulterant,Adulteration,frequency_shift,sensitivity,S11,q_factor
Olive Oil,40,1.27535455842249,0.1445879442093577,-10.038872906365357,42.8382523174174
Olive Oil,10,1.36903542161466,0.19208345725493,-8.977686905701812,48.6346584285306
Olive Oil,50,1.70667481731881,0.3547757656958309,-8.008636872409042,70.5823385332609
Palm Oil,30,1.71437670219713,0.36476491736161687,-7.884667426275125,68.8949229620952
Palm Oil,40,1.45376800620651,0.19067797715129822,-7.9244915090636034,43.7708589507061
Soy Refined Oil,30,1.26154099186668,0.1310118450960186,-9.718924031254884,41.1169466518654
Olive Oil,20,1.56033258676934,0.336543998009584,-7.91036972011057,63.477598084928
Soy Refined Oil,5,1.43563478776949,0.20872982590835004,-9.185526296870584,40.8517041145731
Palm Oil,50,1.39096261152176,0.1929670412368481,-8.828597524344683,36.2847860498463
Olive Oil,45,1.54586718399576,0.27650711748006795,-9.02744842017891,51.2673593603225
Soy Refined Oil,10,1.68000280671011,0.30152181794729804,-7.7928645532482825,72.033059771169
Palm Oil,35,1.50479602378197,0.25547363800082423,-8.260224213821491,55.2458018343423
Soy Refined Oil,10,1.28831205002089,0.14844007171730786,-9.936251011132349,30.7075796079294
Soy Refined Oil,30,1.4280796356819,0.2272701279498913,-8.251937167375909,40.9031694709434
Palm Oil,5,1.69210730846735,0.34696367932551686,-7.822628561964741,73.3404754104933
Soy Refined Oil,40,1.66809118152268,0.3030908471723459,-8.409088799333352,62.329469433164
Palm Oil,5,1.35058602267628,0.1700135465774953,-8.744357052879316,50.4237520619172
Palm Oil,15,1.61238065547196,0.3029195732448713,-8.14420661336932,55.4255896658461
Palm Oil,40,1.49720511249807,0.2332783396034046,-9.19528587779659,48.2066559443872
Palm Oil,10,1.68600514991025,0.3302846155649502,-7.339902704045394,69.238680007994
Olive Oil,25,1.42668691192388,0.2166713145757886,-9.49964771730413,49.0155404391489
Olive Oil,30,1.50923317992644,0.2780686228855136,-9.185201643970311,51.5912768214272
Olive Oil,5,1.66893271640882,0.3309701150111988,-7.4708573401977905,75.0976883622211
Olive Oil,35,1.73715307881676,0.3521728577849903,-7.269702797597247,70.7209056085396
Palm Oil,5,1.43703792176874,0.21324710307069755,-8.677913778027015,46.6411625886971
Soy Refined Oil,40,1.46318735632763,0.1803865054405639,-8.792329176420166,54.7962143618664
Soy Refined Oil,50,1.53903973928342,0.2595402225321546,-9.524336525953236,59.0081121224985
Olive Oil,45,1.53342929703471,0.26386497442598167,-8.042716300309781,63.8666739758467
Palm Oil,50,1.26077102068468,0.11298669048611384,-9.317402616025994,27.7828643247094
Palm Oil,50,1.6058326160331,0.3323475196718863,-8.06261049306971,61.4336999193863
Olive Oil,15,1.48113311053832,0.19501901086608464,-8.749898122555562,43.6179997648329
Olive Oil,45,1.22072836338062,0.11002463019624875,-10.489076097633374,27.2636573797801
Soy Refined Oil,5,1.62620557795064,0.2998354856320652,-7.863000656601194,64.3692595273162
Olive Oil,10,1.48349831256364,0.18869090649573317,-9.341335626973686,45.1783417819293
Palm Oil,50,1.37870842508877,0.18875743553586644,-7.6708876351654185,55.4222127013114
Palm Oil,45,1.39296747994165,0.22648002429071276,-6.888101332719171,58.4511731784849
Soy Refined Oil,35,1.54704926903255,0.2737165706326178,-7.986127032427463,68.1864476894573
Olive Oil,15,1.4285047380196,0.21302105335303695,-8.052569395499681,37.5417070324661
Olive Oil,50,1.21799825011041,0.10524412051665231,-10.527444026972296,25.4285561568438
Soy Refined Oil,30,1.23176319142923,0.11735935425768348,-10.516468240993193,27.8264648711809
Olive Oil,45,1.4144758906337,0.18764270901133231,-8.776636516823725,47.7408522808559
Soy Refined Oil,5,1.54996177300065,0.25213656979033194,-9.022125642608323,64.7633468373102
Soy Refined Oil,20,1.63019142091732,0.3219978264339679,-8.662368006474267,66.9162456192623
Soy Refined Oil,40,1.46242057194859,0.22750283299327143,-10.016079985017676,59.0330498883494
Olive Oil,30,1.38001863312002,0.23256371838330708,-9.4794563671455,43.0726710290585
Palm Oil,5,1.69915871108994,0.35336671343355863,-6.580626233481022,78.6738193903318
Palm Oil,10,1.64501295213079,0.3446174614040294,-7.730122594618855,70.0535923408509
Palm Oil,35,1.30175458206628,0.1688442417147688,-9.795963227402975,49.0384377236844
Palm Oil,15,1.45462826714391,0.21345624742257224,-9.438163264824857,43.6348593879154
Soy Refined Oil,40,1.4584689667101,0.24324227676216065,-8.24881226718195,48.4901837560127
Olive Oil,35,1.31354636606574,0.15507941114267942,-8.801640045518724,41.9533113937305
Palm Oil,50,1.34870882780769,0.18538290621797024,-9.019575468708304,37.173587547246
Palm Oil,40,1.54964779556371,0.3044243735615681,-9.341312014349263,56.8671133389678
Olive Oil,15,1.21497284773919,0.10827466313984146,-10.257327663877174,28.7311837718454
Olive Oil,45,1.46486902083199,0.28946700110473783,-8.876425821178229,60.9412996323981
Soy Refined Oil,10,1.55962040794648,0.2988304144962121,-8.099498548420058,69.6241742657383
Soy Refined Oil,15,1.33650409606474,0.1569016010951078,-8.154311250658191,37.1497236718994
Olive Oil,5,1.57441068066838,0.29262945099260684,-8.233741599345212,61.8961649012168
Palm Oil,50,1.28543623961045,0.12780773308321056,-9.494226839077443,32.8324889210397
Palm Oil,10,1.48011960595956,0.2943355246044205,-7.780404116035092,56.3513901523922
Olive Oil,15,1.25119579333562,0.11459610634916248,-10.217847479399829,26.9416602536889
Olive Oil,35,1.61883301950025,0.2857006848606368,-7.967673980709865,66.2989836507507
Palm Oil,5,1.58259836217773,0.2896294741073514,-8.680782864650093,54.9333213260997
Olive Oil,30,1.57530244806326,0.2662711500497368,-7.883610818568246,57.2800465591128
Olive Oil,45,1.3959299503547,0.20030238180632554,-9.22364212439334,53.1611264589737
Palm Oil,35,1.29204414775056,0.12957069491663842,-9.910041936442218,42.3799895742859
Palm Oil,45,1.5997832529665,0.33645421658184316,-8.497305616296547,68.8788360666144
Olive Oil,25,1.33186785283604,0.19283633336322104,-8.047599173865258,52.8500386345444
Olive Oil,35,1.47079257497896,0.23211799322171142,-8.632191289205888,51.42720086502
Soy Refined Oil,40,1.76205197459182,0.37308251701786144,-6.944723897591247,75.8475434771938
Olive Oil,30,1.30206984314035,0.17312794120643088,-9.608616180725985,47.1804821390713
Soy Refined Oil,20,1.20913156370912,0.09838720227255837,-10.117241990439668,25.8842648706456
Olive Oil,50,1.22878703764163,0.11431713573177686,-9.067210348767686,31.1957315308556
Palm Oil,10,1.33489948562087,0.14195144234032375,-10.09967721650534,42.9807002505273
Palm Oil,10,1.60392047600261,0.3041166536762328,-8.085484116233221,68.1358980020342
Soy Refined Oil,50,1.64177449725383,0.34019068350120285,-7.708757544877571,75.6771997974808
Olive Oil,25,1.42886855600326,0.18278070261534757,-9.865086434456272,46.4564464345166
Olive Oil,45,1.6508038755117,0.33375007182332944,-7.701184524403896,68.0405718443714
Olive Oil,45,1.41802855160299,0.18359685336073084,-9.497178084210514,40.7638006818291
Palm Oil,50,1.75006113330173,0.35917228398683787,-7.067169671025688,72.0445718395392
Soy Refined Oil,50,1.61914953279239,0.32024517049441653,-7.113925055231826,65.2622987172951
Olive Oil,50,1.68647926152517,0.32857800106508545,-6.986917771592494,76.2032486181286
Olive Oil,40,1.50697424207163,0.2798070826646387,-8.3169363754917,64.2591574618985
Olive Oil,10,1.62663302893868,0.29378087947526066,-7.401032620271796,69.3442210898564
Palm Oil,40,1.62507588116309,0.2830502895188629,-8.64327229241832,56.588830317195
Palm Oil,45,1.63968860551519,0.31856566521587415,-7.433474635762374,58.3077755720496
Palm Oil,15,1.21513787688503,0.1049259171062497,-10.479630087974272,27.9240334160662
Palm Oil,40,1.48250087283953,0.2705466697697625,-7.962206010557406,51.7365411006088
Palm Oil,5,1.48049851171161,0.2525486424241833,-8.033748916716718,48.1531266506391
Olive Oil,10,1.23809964356027,0.1143955149053318,-9.651798314341317,26.1557395537453
Soy Refined Oil,40,1.46765279874387,0.25557854836254845,-8.942367123104745,58.1480821116441
Soy Refined Oil,15,1.21957457253346,0.10349678157864585,-10.27707008556981,26.000293597973
Olive Oil,45,1.73679070608744,0.35990160018641926,-7.291570628757331,73.3755738923861
Palm Oil,50,1.3053925988718,0.14475609205626747,-9.579085706673904,43.5069082809398
Palm Oil,20,1.65816057351352,0.35515002636130244,-7.322865899624454,73.4564208802743
Palm Oil,50,1.5087436143444,0.2850745869279238,-8.13094524217286,53.0851584909714
Soy Refined Oil,50,1.52974984187822,0.3173311594595275,-8.319304859126643,53.1800424995887
Olive Oil,5,1.64565978019138,0.3118457567412623,-7.508285270001005,58.8576326763397
Palm Oil,40,1.54623963467233,0.27987420678356534,-8.894665774700915,55.3071304437802
Palm Oil,30,1.39405752503179,0.1876702855825777,-9.105579619224072,44.9557094140921
Olive Oil,40,1.70416292909677,0.33779420551864836,-7.2506417871400055,72.601744428617
Olive Oil,40,1.7175216716902,0.3573100068676005,-6.795203817663695,66.3698556755588
Olive Oil,5,1.49749172589504,0.25888839347453785,-9.082754779101808,58.4499475421768
Soy Refined Oil,25,1.2702629948439,0.14133619202651543,-9.513690782869864,41.6175758914863
Soy Refined Oil,45,1.28796049119703,0.14557441238211974,-8.351147719627754,42.9001810089803
Soy Refined Oil,30,1.28074914977967,0.11488308805317471,-9.133163225293504,43.3533556689956
Olive Oil,15,1.59816035909566,0.2812838553015229,-8.449242668051298,62.5120832918478
Soy Refined Oil,35,1.58006290025069,0.30165212629740756,-7.6270431602546385,60.3406502246453
Olive Oil,10,1.64180592580983,0.3354667130616854,-7.680083141147101,74.6703033496091
Palm Oil,50,1.29055616919067,0.15905337259746524,-9.271510567444055,46.0592528378767
Palm Oil,25,1.34047084535874,0.1522329725750724,-9.745797759089259,52.5782933862613
Olive Oil,15,1.46308831611611,0.23430705548323186,-10.103072480431974,56.1113823823416
Olive Oil,20,1.42117709676679,0.18818576902304684,-10.269248118844704,49.4485642654855
Olive Oil,45,1.40609560484467,0.20835301888143878,-8.90949528309075,48.6252071019493
Soy Refined Oil,10,1.40810597315256,0.20567646584774293,-8.845885404717686,51.6886652811828
Olive Oil,30,1.38095604461588,0.21297908607312083,-9.344051893051113,44.7908380319279
Palm Oil,5,1.35800083842122,0.17353234521237348,-9.704540251082271,39.0466704662685
Soy Refined Oil,35,1.47446610654322,0.23991734475965762,-8.25456298854579,63.2469646449518
Soy Refined Oil,50,1.34203761794777,0.1546050729157103,-8.883832139747563,36.7440398134289
Soy Refined Oil,15,1.32372920648147,0.1447010686524535,-9.474394249107418,35.4403449606986
Palm Oil,5,1.55955090552393,0.250368077393338,-9.29434963396856,49.7689328588367
Palm Oil,45,1.44168305054179,0.20800261389990643,-8.941696112415201,56.1238900320566
Palm Oil,20,1.33175946730231,0.1835721648729417,-9.551064748095223,29.3168359298395
Soy Refined Oil,35,1.2709836671255,0.14352066653682694,-9.388374730248497,42.3149426699439
Soy Refined Oil,50,1.39450311623244,0.23839001828267697,-8.389905149216574,41.1016228646654
Olive Oil,5,1.62194671695063,0.3110693281436634,-8.242282262568107,73.5131907778264
Olive Oil,25,1.47194341684411,0.23058661441489056,-8.780665693488793,40.715585454522
Soy Refined Oil,20,1.56829788599198,0.2707217233084056,-8.5153441057765,56.2930722616941
Palm Oil,40,1.40017209238814,0.21928457490014408,-8.61541822242444,44.1310057077136
Soy Refined Oil,25,1.46480095230976,0.28505485526870566,-7.584656541156729,58.8359119424447
Palm Oil,5,1.39452093414474,0.1900247483964063,-8.724280952556732,46.490800398804
Soy Refined Oil,45,1.59016233513129,0.2954144461352983,-8.771171968575121,61.4593889721939
Soy Refined Oil,25,1.27027015612484,0.1366054644909355,-10.193819200237467,34.5443333255206
Olive Oil,25,1.45256236522325,0.2537003896888908,-8.874347741711324,53.8544246989113
Soy Refined Oil,25,1.61815773210138,0.31485647498237335,-7.748651440140867,64.0981566206266
Soy Refined Oil,15,1.68852980324215,0.3419299622569159,-7.732217672117347,68.8140500019315
Olive Oil,50,1.22625336600481,0.11086036587546749,-10.874558713499665,32.8196152051835
Palm Oil,20,1.53972909764664,0.28872685902753115,-8.671935568368292,54.1763519613423
Soy Refined Oil,15,1.53498093814735,0.27510402503303516,-8.89948727783437,61.0954509928267
Soy Refined Oil,45,1.5516892412486,0.26234177914498147,-8.194553348698218,47.0220719379635
Palm Oil,25,1.59610956488186,0.3069609199302793,-7.37105708618109,63.4125107382357
Soy Refined Oil,35,1.29190578856881,0.14587884650050417,-8.912768377352698,30.244203407956
Palm Oil,35,1.39648727364211,0.17788031170535154,-8.702292547277324,52.1321765738629
Olive Oil,20,1.29616790163426,0.15043316017382322,-9.548336199572274,46.0009129456816
Soy Refined Oil,5,1.47106688885496,0.25691005725796057,-8.653062563342178,59.5823625372908
Soy Refined Oil,10,1.35716531589462,0.2135262976841677,-9.510258857646132,39.156115002185
Soy Refined Oil,30,1.50484841048738,0.22587072524051058,-8.621351416306716,53.1856148548302
Soy Refined Oil,35,1.54329525954619,0.2904550987849901,-8.311093491222753,53.8621367639137
Olive Oil,15,1.35373053310189,0.16657348843675063,-9.272149494596638,48.4779364493346
Soy Refined Oil,15,1.5575860471271,0.2372670793634961,-7.869849213600212,49.8209686346039
Palm Oil,40,1.62925046331711,0.3190713626526017,-8.441073630795962,64.8272842468366
Olive Oil,5,1.28571224304074,0.1544391329884608,-9.391974187306271,41.8669381598488
Olive Oil,25,1.40595743936159,0.21310209716855688,-9.186889278322237,42.4290284807299
Olive Oil,50,1.41905990202115,0.21580119122822247,-8.78498042390796,48.8669547983777
Olive Oil,20,1.51244276295297,0.21881469189899788,-8.887382972699344,54.2224617497292
Palm Oil,15,1.59163190476473,0.31516784924153507,-7.79465093178296,64.6224036080438
Palm Oil,45,1.62986406725656,0.28747647557398426,-7.3647469932675635,59.8286471325182
Olive Oil,25,1.75584867956136,0.3698014010625328,-6.7562642267141495,76.3541564055056
Palm Oil,35,1.58977779127167,0.34088013121466587,-7.642416201638701,65.9476633613937
Olive Oil,25,1.55766895487405,0.2794527507809002,-9.223205667763049,50.2803084814207
Palm Oil,30,1.39265715638026,0.1954396853284629,-8.674440590834315,45.7262500125797
Palm Oil,40,1.64982516005184,0.3425264897207969,-7.538660241697831,62.242385796658
Soy Refined Oil,25,1.57881223765718,0.288322375292442,-8.097641899064245,52.8534118401369
Palm Oil,20,1.50889472472458,0.2523571985041025,-8.829237252795952,66.388670293562
Soy Refined Oil,35,1.56581832333897,0.2888318727030928,-7.720841288904544,53.6520584203904
Palm Oil,20,1.3081911533018,0.15406599851850783,-9.580227147000473,42.4432439105343
Olive Oil,35,1.5415292843945,0.3224608957467236,-9.297157843621378,55.5521666231553
Palm Oil,45,1.3803374822473,0.21750229965415374,-10.01624103933839,51.8222142744953
Palm Oil,25,1.6934745572399,0.33930683170709774,-7.527221060550875,67.1365893889464
Palm Oil,50,1.48290815717979,0.2643100479762428,-8.280172986588813,60.6527103714216
Olive Oil,50,1.68258353335851,0.3580207638795573,-7.098004345661473,72.9185276027117
Palm Oil,25,1.37820327642909,0.19838301488039983,-8.783671682282531,53.5433661191452
Soy Refined Oil,5,1.31529599677461,0.16396424694872652,-8.975098721771115,46.7091248269954
Palm Oil,50,1.4924044615998,0.19820455152103772,-9.40579914113871,58.0253357419476
Palm Oil,35,1.31041106737581,0.17369814855269083,-9.842781983021162,29.6205119143566
Soy Refined Oil,5,1.53796857599875,0.29988951406332065,-8.405261169030553,62.0145911748821
Olive Oil,20,1.74235122517751,0.3690935311175749,-7.631250678918265,76.9971366288049
Soy Refined Oil,5,1.63115387042334,0.3140024577914248,-7.6005999689589805,56.9361278125928
Olive Oil,40,1.72541407632342,0.3541016464480691,-7.542274326029672,69.0148981725826
Palm Oil,40,1.29876720635906,0.15528562354446454,-9.595957527591505,34.5297724554648
Olive Oil,40,1.34655434024044,0.14863978992590132,-8.623072661329456,40.2040960080187
Soy Refined Oil,10,1.25240432161892,0.12681248336427497,-9.157424243876054,37.4331545331175
Soy Refined Oil,5,1.31627728255882,0.15456974432186923,-8.236083797368838,39.3030316597049
Palm Oil,35,1.2569866412531,0.15159477579815245,-8.741588857909186,42.6255879680997
Soy Refined Oil,5,1.55269752939297,0.2773810628975607,-7.606299725131752,53.5549189628629
Soy Refined Oil,5,1.31685239002265,0.14834570279202047,-8.751173869975872,38.8449960306511
Soy Refined Oil,35,1.45489122163666,0.22162405200491592,-7.639060608631208,51.0804540575134
Palm Oil,30,1.45865389938676,0.17331274025611787,-8.289016297754308,45.379680068088
Olive Oil,45,1.53898261642433,0.2744733402615816,-7.663036492608505,54.1441862840299
Olive Oil,30,1.51808370252252,0.2870652260907544,-8.049200317076817,60.9641553664122
Soy Refined Oil,40,1.60912481309152,0.32928353357820966,-8.128514240073203,59.4391942179828
Soy Refined Oil,30,1.27951445790381,0.11488793414167905,-10.12659054452784,53.8008908488026
Soy Refined Oil,50,1.54648622763768,0.2756588074179934,-9.005794258778769,56.8375108543619
Olive Oil,25,1.66302584314643,0.35062359798177123,-7.723784706855801,66.5276780687971
Palm Oil,35,1.57818040436717,0.2760509801742591,-7.3322512418044345,65.4929111498414
Palm Oil,15,1.58287698981061,0.33244061717772566,-7.5323095505953575,61.797591361305
Palm Oil,15,1.64401044325818,0.32016300121738606,-7.564319863343661,70.7743873075487
Olive Oil,50,1.27805870308038,0.1367173707918553,-9.236645983803546,33.4062398798304
Olive Oil,30,1.24250692327607,0.1107067373030757,-9.91757989287143,27.2662349323651
Olive Oil,25,1.71377188355541,0.3496283861178997,-6.755227801218175,66.8801412770552
Palm Oil,15,1.7136489549817,0.36243660959282453,-8.111188931999395,69.6660957450169
Olive Oil,20,1.55684795517155,0.30626389624806427,-7.569823625211267,62.7172093388123
Olive Oil,5,1.24015602446863,0.12092737653854109,-9.918992856048261,31.9614557849496
Palm Oil,50,1.49679405026024,0.26288516990577226,-9.171506723847422,47.8686183950331
Palm Oil,30,1.44450383542683,0.20084105012946712,-9.438461147119073,48.730240552982
Palm Oil,45,1.60801393594227,0.2972275854736446,-8.685250996125916,55.1734617863057
Soy Refined Oil,40,1.65018621586398,0.3374729251619516,-7.64641456393208,59.5875606074326
Palm Oil,15,1.53856954137145,0.24947130903241826,-7.141013737629263,56.7150798581211
Olive Oil,50,1.22673384488748,0.10320530765304262,-10.317930168117277,27.4011690683661
Soy Refined Oil,20,1.42699441013401,0.2640691204099924,-9.459310878930577,46.5129829964938
Olive Oil,35,1.71633083797262,0.3606707479350666,-7.038081705496017,79.7724567770611
Palm Oil,15,1.34108524756457,0.14614739091936965,-8.877771097161162,32.014853022102
Olive Oil,25,1.48077483663478,0.24939044491856588,-8.65215589344671,57.5820531527872
Olive Oil,40,1.57049265925481,0.2681893198541011,-8.48721964240701,56.7268341669431
Olive Oil,15,1.24149081000146,0.12044745768979642,-8.562933617263113,32.9357863872246
Palm Oil,5,1.64984655696062,0.32171297732168724,-8.448617825045657,70.4516202830407
Olive Oil,25,1.42981173826544,0.18349098136096703,-9.130809863171166,40.3430154322707
Olive Oil,10,1.67376573867785,0.3055364783707696,-7.856289108689857,70.6541451555801
Soy Refined Oil,50,1.24663702010124,0.12352533881947743,-9.534881619890228,29.2996224087076
Soy Refined Oil,35,1.55185886861462,0.2876788803743024,-9.150638114133613,55.1794434624001
Palm Oil,35,1.57888464493915,0.30845079963577515,-7.601854739238908,57.5917772002156
Soy Refined Oil,25,1.72367417812072,0.3591315565596954,-7.816452411874319,75.2508236609984
Olive Oil,40,1.46807302116972,0.23426807781566547,-8.094581680998001,41.5548947849588
Soy Refined Oil,20,1.2458529112905,0.11633734652263583,-9.374290680312622,31.9004913063182
Palm Oil,30,1.52194550076335,0.2767745252344052,-8.96228988976993,51.8581182960038
Soy Refined Oil,35,1.50820658020749,0.2343602884911852,-9.14218683267272,50.0162582451476
Soy Refined Oil,50,1.46056084644361,0.22444910993621967,-8.620522294124987,53.4710051100249
Palm Oil,45,1.36700409695359,0.22395968368083297,-9.169268859045681,52.1011015576761
Soy Refined Oil,35,1.50845746995294,0.26267741488951274,-8.599329332484967,66.4317781336829
Olive Oil,5,1.34886773070586,0.18848125470895644,-8.410832173901968,44.5384905857608
Palm Oil,45,1.3697615477462,0.18270321170223036,-8.408100645990373,49.1785599539675
Soy Refined Oil,50,1.28572553115334,0.13497639430287228,-9.644569370619177,31.2846404758008
Palm Oil,50,1.2301697345936,0.11854875914569811,-10.124375914542819,26.785429398768
Olive Oil,40,1.58477378518162,0.31488071598357803,-8.222819627338044,56.6169259747078
Olive Oil,20,1.73930016875346,0.35151001128521975,-7.021746641584755,73.9932633499291
Olive Oil,35,1.53558473070204,0.26327136049407973,-8.778340620138572,61.4312268491105
Olive Oil,50,1.56159236385776,0.29711430612630324,-8.899608848820167,60.325820072565
Palm Oil,30,1.22063272567213,0.10022675168686293,-9.039553645459026,28.7357136332854
Olive Oil,15,1.33312230422479,0.17833216016370845,-9.334871329821693,49.2238965296614
Palm Oil,45,1.75262165111535,0.36997667355824027,-6.4556165958485385,72.8501527635
Soy Refined Oil,40,1.46542910612364,0.2575163563018362,-9.051631086500318,58.3187341967068
Olive Oil,30,1.39311465477892,0.2236781235763815,-8.71839229569214,41.777583313868
Olive Oil,25,1.66729854458547,0.31605883225285486,-8.116569480422482,56.6560579338597
Soy Refined Oil,35,1.51768317874775,0.2570174615212778,-7.9667866718442655,50.138618889701
Olive Oil,50,1.4301979220867,0.22122778236824636,-8.610556726323306,52.5997943795152
Soy Refined Oil,50,1.41013989217244,0.21474953584142495,-9.516456639986291,57.6250082072735
Soy Refined Oil,30,1.50239744195126,0.21316421359118284,-8.698108828986125,42.9570683452206
Palm Oil,45,1.36207377096146,0.2067063927675566,-9.451922982352386,42.715279054982
Palm Oil,10,1.61262513638658,0.33640305769249634,-7.6459689341428,60.9306428428898
Palm Oil,35,1.56246048037348,0.2687317078795702,-8.497741927990042,59.4726081403812
Olive Oil,45,1.66739767559619,0.3422077210469658,-6.948225077103733,73.1424232521192
Soy Refined Oil,15,1.3438351417513,0.1965822383939498,-8.62297558631288,39.6210611447209
Soy Refined Oil,15,1.42446488013749,0.1874748185957043,-9.032953920952664,43.4285749881918
Soy Refined Oil,25,1.56953115441746,0.2424358842299477,-7.986111457200813,56.4746465003311
Palm Oil,10,1.59322667214233,0.27884950429988464,-7.923586581262354,53.0171782844596
Palm Oil,50,1.42634963337329,0.19909880154307724,-8.355934516144867,43.1255891130423
Olive Oil,10,1.26925493445943,0.145685503760006,-9.555188156683547,37.5423122614387
Palm Oil,5,1.62628573901331,0.3051755345921341,-7.521072529893624,49.9845715015703
Soy Refined Oil,40,1.46188016889446,0.28629839361100906,-8.060125296308486,54.2750346597998
Soy Refined Oil,10,1.36335277032717,0.1864414702647728,-8.516285200086315,54.1356140861329
Soy Refined Oil,45,1.33124618383875,0.14734029739648313,-9.825557781145525,41.101020748117
Soy Refined Oil,5,1.64907274273877,0.324274023500332,-7.477270582486553,63.3113283887047
Olive Oil,20,1.59757544097817,0.28730092869703794,-8.096405454559985,61.2606351903758
Palm Oil,10,1.43148595286263,0.22735464548429857,-8.265130361468287,40.8374878876913
Olive Oil,15,1.36254450302997,0.14059075822147948,-9.799900470925763,42.4199742809866
Palm Oil,20,1.51432718690857,0.2638645019836173,-8.572848255027527,43.3392334521349
Palm Oil,35,1.39483277695989,0.2120655311601246,-8.675135440702583,48.6563172890035
Palm Oil,5,1.50552038148053,0.27134437020274427,-8.275418766369285,54.7398413899804
Olive Oil,20,1.2735143643999,0.14698521203038734,-9.32594292022143,33.6293758912864
Olive Oil,25,1.41707678728632,0.1909976093595869,-8.65039363010478,53.5046860439897
Soy Refined Oil,30,1.62815607083662,0.3316777468558717,-7.191584020953477,70.2387305847306
Olive Oil,35,1.73683673976398,0.36406185633439725,-7.400973962147784,72.6285767909279
Olive Oil,35,1.27973203564464,0.16830496444079457,-8.228661169849731,51.2254611265034
Olive Oil,5,1.33017347604564,0.13708612038936294,-9.991391851185107,42.2021700029592
Palm Oil,45,1.3831814728477,0.1976368401987194,-9.248649368572508,42.5515371946312
Palm Oil,45,1.4240434476975,0.23342708776979595,-8.497509984124598,55.0041844955163
Olive Oil,5,1.29968791621116,0.1821930691442637,-9.265543609355532,31.4533694171321
Palm Oil,30,1.48582344457493,0.22819603232235908,-9.536284335971125,47.7002895745048
Palm Oil,40,1.55937723690654,0.28300956843758945,-8.319762100039288,56.7811936838031
Soy Refined Oil,20,1.61731856366196,0.30708537393318414,-8.30475675680576,55.9983957095025
Soy Refined Oil,15,1.65814796531644,0.3111747878167801,-8.257255757746453,69.9972263501212
Soy Refined Oil,25,1.74518107693663,0.35485781455716414,-7.047744398987195,75.3694797650608
Palm Oil,5,1.22441287849712,0.11011333582787626,-9.837969808284155,29.4609455171649
Olive Oil,30,1.49372650098582,0.24819576645655014,-9.231572355391027,47.8876724880992
Palm Oil,40,1.38603175938544,0.18600562994311015,-9.604287154118964,42.0613478018224
Palm Oil,40,1.39917142141983,0.20233402851109583,-8.82990573836702,33.0816078974445
Palm Oil,25,1.38352414019602,0.19384157226066975,-9.022553898306466,51.4805676462854
Soy Refined Oil,15,1.52987103438162,0.2712294344832913,-8.267678236204912,59.3271574696145
Olive Oil,35,1.60012245907981,0.3004249451537336,-8.22339703338066,57.3788614019615
Palm Oil,50,1.50409797995113,0.25257682339441945,-8.597659987346569,59.5283810739071
Palm Oil,20,1.40097441244502,0.22174277665887357,-8.646305952932533,40.9360926617301
Soy Refined Oil,15,1.31885633821733,0.20227281214909976,-8.782078837764303,45.8013437660661
Palm Oil,20,1.57743038428332,0.27060686356334474,-8.617529108911548,54.1682794355467
Soy Refined Oil,35,1.36350867864928,0.17568002413802866,-9.292236062548444,44.6688840775059
Soy Refined Oil,20,1.21246743452408,0.10192040475914686,-10.43616355639643,26.0389459083873
Palm Oil,15,1.3309996371891,0.15001037038023776,-8.299246379157777,54.8994694884484
Soy Refined Oil,20,1.46441590744022,0.24791800098134792,-8.902175173832456,39.9334489468047
Olive Oil,15,1.37113388841304,0.18381813688857124,-8.8079388644353,44.6696965788866
Palm Oil,5,1.50655418706056,0.22942871498470893,-7.970214268051731,59.2628082118086
Soy Refined Oil,5,1.26434176633644,0.12558897736609484,-9.664270604886504,33.3871596574508
Soy Refined Oil,35,1.50698967085566,0.23261376960852526,-8.04918698554101,48.0942376502051
Olive Oil,15,1.51355539010112,0.2442756260169224,-8.238837450693879,47.5181550081999
Palm Oil,35,1.6489972319168,0.32315903115300526,-7.836211183998165,66.1831581944586
Soy Refined Oil,35,1.53903264223612,0.2735384205133345,-8.338676496583325,57.3340116293532
Soy Refined Oil,15,1.41296320365074,0.20376111091519433,-9.5251075148892,42.8014858553835
Olive Oil,30,1.21430860238766,0.10335882583194776,-10.725374189113285,25.365464323038
Olive Oil,50,1.45663078602964,0.18891202595980644,-9.153410949077582,49.6281800172058
Olive Oil,45,1.26963450010227,0.12548377935129856,-9.824225550740865,29.3424505890492
Palm Oil,40,1.37496051816625,0.22677006946346043,-8.90588651531475,46.5973274440368
Olive Oil,30,1.20702611398647,0.09894983170304404,-10.511505354081729,23.0632153628353
Olive Oil,5,1.31920349306878,0.18949352593585245,-8.548687366030858,40.5806083611993
Olive Oil,15,1.32714472102422,0.17776439953055514,-9.049438216966397,41.5897283988303
Olive Oil,10,1.24244426887969,0.1311931552830682,-9.350771585260972,31.0981168753097
Olive Oil,20,1.65322412972848,0.35069710789975805,-7.37910027596365,62.212356595061
Palm Oil,35,1.36291161905214,0.21619716869991018,-8.14538628566359,45.7260107215506
Soy Refined Oil,35,1.27204046768922,0.13268443190399556,-9.860160532801808,35.2783466522496
Soy Refined Oil,5,1.54684284523433,0.2907158101965972,-8.034999197048464,59.3786053098437
Olive Oil,5,1.39102051874985,0.22580817210460719,-8.554781728047995,55.0745548174388
